Lote,Individuo,AE,LE,AT,LT,AA,LA,NV,Morfotipo,Ratio_LE_AE,Ratio_LT_AT,Ratio_LA_AA,Ratio_LE_LT,Ratio_AE_AT,Ratio_LA_LT,Ratio_AA_AT,Ratio_LE_LA,Ratio_AE_AA
99,23,5.34,1.5,12.1,8.8,7.16,5.57,5.13,LU,0.2808988764044944,0.7272727272727274,0.7779329608938548,0.17045454545454544,0.4413223140495868,0.6329545454545454,0.5917355371900826,0.26929982046678635,0.7458100558659218
99,23,5.5,1.48,12.16,8.76,7.17,5.63,5.16,LU,0.2690909090909091,0.7203947368421052,0.7852161785216178,0.1689497716894977,0.45230263157894735,0.6426940639269406,0.5896381578947368,0.26287744227353466,0.7670850767085077
99,24,6.3,1.9,11.96,9.16,6.78,5.5,5.29,LU,0.30158730158730157,0.765886287625418,0.8112094395280236,0.20742358078602618,0.5267558528428093,0.6004366812227074,0.5668896321070234,0.34545454545454546,0.9292035398230087
99,24,6.25,1.93,11.88,9.05,6.87,5.56,5.34,LU,0.30879999999999996,0.7617845117845118,0.809315866084425,0.21325966850828726,0.5260942760942761,0.6143646408839778,0.5782828282828283,0.3471223021582734,0.9097525473071324
99,24,6.3,1.87,11.94,9.01,6.74,5.54,5.34,LU,0.2968253968253968,0.754606365159129,0.8219584569732937,0.20754716981132076,0.5276381909547738,0.6148723640399556,0.5644891122278057,0.33754512635379064,0.9347181008902077
99,24,6.34,1.93,11.91,9.01,6.76,5.45,5.34,LU,0.30441640378548895,0.7565071368597817,0.8062130177514794,0.2142064372918979,0.5323257766582703,0.6048834628190899,0.5675902602854743,0.35412844036697244,0.9378698224852071
99,25,6.29,1.77,12.09,8.91,7.11,5.31,5.29,LU,0.28139904610492844,0.7369727047146403,0.7468354430379746,0.19865319865319866,0.5202646815550042,0.5959595959595959,0.5880893300248139,0.33333333333333337,0.8846694796061885
99,25,6.22,1.74,12.22,8.91,7.09,5.34,5.28,LU,0.27974276527331193,0.7291325695581015,0.7531734837799717,0.19528619528619529,0.5090016366612111,0.5993265993265993,0.5801963993453355,0.3258426966292135,0.8772919605077574
99,25,6.35,1.74,12.11,9.0,7.13,5.33,5.28,LU,0.2740157480314961,0.7431874483897606,0.7475455820476858,0.19333333333333333,0.5243600330305532,0.5922222222222222,0.5887696118909992,0.32645403377110693,0.8906030855539971
99,25,6.39,1.72,12.06,8.86,7.03,5.23,5.29,LU,0.26917057902973396,0.7346600331674957,0.7439544807965861,0.19413092550790068,0.5298507462686567,0.5902934537246051,0.5829187396351575,0.3288718929254302,0.9089615931721194
99,26,6.31,2.31,11.43,9.13,6.75,4.83,5.33,LU,0.3660855784469097,0.7987751531058619,0.7155555555555556,0.25301204819277107,0.5520559930008748,0.5290251916757941,0.5905511811023623,0.4782608695652174,0.9348148148148148
99,26,6.22,2.34,11.46,9.13,6.71,4.81,5.35,LU,0.3762057877813505,0.7966841186736475,0.7168405365126677,0.25629791894852133,0.5427574171029668,0.5268346111719605,0.5855148342059336,0.4864864864864865,0.9269746646795827
99,26,6.23,2.32,11.35,9.03,6.77,4.87,5.31,LU,0.37239165329052965,0.7955947136563877,0.7193500738552437,0.25692137320044295,0.548898678414097,0.5393133997785161,0.5964757709251101,0.4763860369609856,0.9202363367799115
99,26,6.23,2.36,11.42,9.12,6.63,4.78,5.31,LU,0.3788121990369181,0.7985989492119089,0.7209653092006034,0.25877192982456143,0.5455341506129597,0.5241228070175439,0.5805604203152365,0.4937238493723849,0.9396681749622927
99,27,6.0,1.86,11.43,8.54,6.49,5.18,5.21,LU,0.31,0.7471566054243219,0.798151001540832,0.2177985948477752,0.5249343832020997,0.6065573770491803,0.5678040244969379,0.35907335907335913,0.9244992295839753
99,27,5.91,1.88,11.39,8.71,6.61,5.21,5.2,LU,0.31810490693739424,0.7647058823529412,0.7881996974281391,0.21584385763490238,0.5188762071992976,0.5981630309988518,0.5803336259877085,0.3608445297504798,0.8940998487140696
99,27,5.99,1.89,11.37,8.64,6.43,5.17,5.22,LU,0.3155258764607679,0.7598944591029024,0.8040435458786936,0.21874999999999997,0.5268249780123132,0.5983796296296295,0.565523306948109,0.3655705996131528,0.9315707620528773
99,27,5.91,1.85,11.49,8.54,6.49,5.2,5.18,LU,0.3130287648054146,0.74325500435161,0.8012326656394453,0.21662763466042156,0.5143603133159269,0.6088992974238877,0.5648389904264578,0.3557692307692308,0.9106317411402157
101,1,6.6,2.12,12.93,10.07,7.1,6.03,5.18,LU,0.3212121212121212,0.7788089713843774,0.8492957746478874,0.2105263157894737,0.5104408352668214,0.5988083416087389,0.5491105955143077,0.351575456053068,0.9295774647887324
101,1,6.74,2.08,12.94,10.03,7.16,5.99,5.19,LU,0.3086053412462908,0.7751159196290571,0.8365921787709497,0.20737786640079764,0.5208655332302937,0.5972083748753739,0.5533230293663061,0.34724540901502504,0.9413407821229051
101,1,6.68,2.11,12.91,10.19,7.26,5.99,5.19,LU,0.3158682634730539,0.7893106119287374,0.825068870523416,0.20706575073601569,0.5174283501161889,0.5878312070657508,0.5623547637490317,0.35225375626043404,0.9201101928374655
101,1,6.72,2.12,12.78,10.05,7.2,5.98,5.18,LU,0.3154761904761905,0.7863849765258217,0.8305555555555556,0.2109452736318408,0.5258215962441315,0.5950248756218905,0.5633802816901409,0.35451505016722407,0.9333333333333332
101,2,5.98,1.51,12.87,9.0,7.28,6.19,4.9,LU,0.2525083612040134,0.6993006993006994,0.8502747252747253,0.16777777777777778,0.4646464646464647,0.6877777777777778,0.5656565656565657,0.24394184168012922,0.8214285714285715
101,2,6.02,1.47,12.92,9.14,7.17,6.17,4.88,LU,0.24418604651162792,0.7074303405572756,0.8605299860529986,0.16083150984682712,0.46594427244582043,0.6750547045951859,0.554953560371517,0.23824959481361427,0.8396094839609484
101,2,5.98,1.49,13.03,9.0,7.3,6.16,4.88,LU,0.24916387959866218,0.6907137375287797,0.8438356164383563,0.16555555555555557,0.45894090560245593,0.6844444444444444,0.5602455871066769,0.24188311688311687,0.8191780821917809
101,2,6.09,1.47,13.01,8.99,7.19,6.09,4.87,LU,0.2413793103448276,0.6910069177555727,0.847009735744089,0.16351501668520577,0.46810146041506534,0.6774193548387096,0.552651806302844,0.2413793103448276,0.847009735744089
101,3,4.93,1.43,10.09,8.02,6.27,5.05,4.83,LB,0.29006085192697767,0.794846382556987,0.8054226475279107,0.17830423940149626,0.4886025768087215,0.6296758104738155,0.6214073339940535,0.28316831683168314,0.7862838915470495
101,3,4.84,1.42,10.1,8.15,6.24,5.05,4.84,LB,0.2933884297520661,0.806930693069307,0.8092948717948717,0.17423312883435582,0.4792079207920792,0.6196319018404908,0.6178217821782178,0.28118811881188116,0.7756410256410255
101,3,4.85,1.45,10.19,8.04,6.17,5.11,4.88,LB,0.29896907216494845,0.78900883218842,0.8282009724473258,0.18034825870646767,0.4759568204121688,0.6355721393034827,0.6054955839057901,0.2837573385518591,0.786061588330632
101,3,4.93,1.43,10.12,7.92,6.28,5.07,4.84,LB,0.29006085192697767,0.782608695652174,0.8073248407643312,0.18055555555555555,0.4871541501976285,0.6401515151515151,0.6205533596837945,0.28205128205128205,0.7850318471337578
101,4,6.4,1.7,12.47,9.55,7.16,6.29,5.15,LU,0.265625,0.7658380112269447,0.8784916201117319,0.17801047120418848,0.5132317562149158,0.6586387434554973,0.574178027265437,0.2702702702702703,0.893854748603352
101,4,6.31,1.71,12.52,9.71,7.0,6.27,5.13,LU,0.27099841521394613,0.77555910543131,0.8957142857142857,0.17610710607621008,0.5039936102236422,0.6457260556127702,0.5591054313099042,0.27272727272727276,0.9014285714285714
101,4,6.34,1.72,12.49,9.73,7.14,6.32,5.11,LU,0.27129337539432175,0.7790232185748599,0.8851540616246499,0.17677286742034942,0.5076060848678943,0.6495375128468653,0.5716573258606885,0.2721518987341772,0.8879551820728292
101,4,6.4,1.7,12.4,9.54,7.04,6.25,5.12,LU,0.265625,0.7693548387096774,0.8877840909090909,0.17819706498951782,0.5161290322580645,0.6551362683438156,0.567741935483871,0.272,0.9090909090909092
101,5,6.6,2.09,13.03,9.8,7.3,5.32,5.34,LU,0.31666666666666665,0.7521105141980047,0.7287671232876712,0.21326530612244896,0.5065234075211051,0.5428571428571428,0.5602455871066769,0.3928571428571428,0.9041095890410958
101,5,6.59,2.08,12.78,9.71,7.31,5.3,5.35,LU,0.31562974203338395,0.7597809076682317,0.7250341997264022,0.21421215242018538,0.5156494522691706,0.5458290422245108,0.5719874804381847,0.39245283018867927,0.9015047879616963
101,5,6.51,2.1,12.79,9.8,7.27,5.36,5.36,LU,0.32258064516129037,0.7662236121970291,0.7372764786795049,0.21428571428571427,0.5089913995308836,0.5469387755102041,0.5684128225175918,0.3917910447761194,0.8954607977991748
101,5,6.46,2.08,12.82,9.91,7.24,5.29,5.3,LU,0.3219814241486068,0.7730109204368175,0.7306629834254144,0.20988900100908173,0.5039001560062403,0.5338042381432896,0.5647425897035881,0.39319470699432896,0.8922651933701657
101,6,4.62,1.05,10.49,7.51,5.95,5.33,4.71,LU,0.22727272727272727,0.7159199237368923,0.8957983193277311,0.13981358189081225,0.440419447092469,0.7097203728362184,0.567206863679695,0.19699812382739212,0.7764705882352941
101,6,4.6,1.03,10.42,7.59,5.86,5.33,4.72,LU,0.22391304347826088,0.7284069097888676,0.909556313993174,0.13570487483530963,0.44145873320537427,0.7022397891963109,0.562380038387716,0.19324577861163228,0.7849829351535835
101,6,4.57,1.08,10.58,7.73,5.86,5.32,4.69,LU,0.2363238512035011,0.7306238185255198,0.9078498293515358,0.13971539456662355,0.43194706994328924,0.6882276843467011,0.5538752362948961,0.20300751879699247,0.779863481228669
101,6,4.53,1.05,10.28,7.75,5.88,5.35,4.69,LU,0.23178807947019867,0.7538910505836577,0.9098639455782312,0.13548387096774195,0.44066147859922183,0.6903225806451613,0.5719844357976654,0.19626168224299068,0.7704081632653061
101,7,6.99,2.3,14.25,10.64,8.34,5.94,5.33,LU,0.32904148783977105,0.7466666666666667,0.7122302158273381,0.21616541353383456,0.4905263157894737,0.5582706766917294,0.5852631578947368,0.38720538720538716,0.8381294964028777
101,7,6.94,2.33,14.16,10.55,8.52,5.94,5.33,LU,0.3357348703170029,0.7450564971751413,0.6971830985915494,0.22085308056872038,0.4901129943502825,0.5630331753554503,0.6016949152542372,0.39225589225589225,0.8145539906103287
101,7,6.93,2.32,14.3,10.58,8.45,5.93,5.32,LU,0.3347763347763348,0.7398601398601399,0.7017751479289941,0.21928166351606804,0.48461538461538456,0.5604914933837429,0.5909090909090908,0.39123102866779086,0.8201183431952663
101,7,7.0,2.32,14.22,10.76,8.31,5.89,5.31,LU,0.3314285714285714,0.7566807313642756,0.7087845968712394,0.21561338289962825,0.4922644163150492,0.5473977695167286,0.5843881856540084,0.3938879456706282,0.842358604091456
101,8,6.71,1.92,14.11,10.12,7.74,5.97,5.4,LU,0.28614008941877794,0.7172218284904323,0.7713178294573643,0.18972332015810278,0.4755492558469171,0.5899209486166008,0.5485471296952517,0.32160804020100503,0.8669250645994832
101,8,6.74,1.91,13.87,10.08,7.83,5.97,5.38,LU,0.2833827893175074,0.7267483777937996,0.7624521072796935,0.18948412698412698,0.48594087959625093,0.5922619047619048,0.5645277577505408,0.31993299832495814,0.8607918263090677
101,8,6.81,1.9,14.0,10.08,7.77,5.96,5.37,LU,0.2790014684287812,0.72,0.767052767052767,0.1884920634920635,0.4864285714285714,0.5912698412698413,0.5549999999999999,0.3187919463087248,0.8764478764478765
101,8,6.75,1.93,14.01,9.98,7.78,5.95,5.41,LU,0.2859259259259259,0.7123483226266952,0.7647814910025706,0.1933867735470942,0.48179871520342615,0.5961923847695391,0.5553176302640971,0.3243697478991596,0.8676092544987146
101,9,7.1,2.24,13.43,10.77,8.03,5.9,5.34,LU,0.3154929577464789,0.8019359642591214,0.7347447073474471,0.20798514391829157,0.5286671630677587,0.5478180129990715,0.5979151154132539,0.37966101694915255,0.8841843088418431
101,9,7.02,2.27,13.71,10.76,8.05,6.03,5.33,LU,0.3233618233618234,0.7848285922684172,0.7490683229813664,0.21096654275092938,0.512035010940919,0.5604089219330856,0.587162654996353,0.37645107794361526,0.8720496894409937
101,9,7.08,2.22,13.44,10.89,7.95,5.93,5.32,LU,0.3135593220338983,0.8102678571428572,0.7459119496855345,0.20385674931129477,0.5267857142857143,0.544536271808999,0.5915178571428572,0.3743676222596965,0.8905660377358491
101,9,6.98,2.26,13.56,10.88,7.95,5.98,5.28,LU,0.32378223495702,0.8023598820058997,0.7522012578616353,0.20772058823529407,0.5147492625368731,0.5496323529411765,0.5862831858407079,0.3779264214046822,0.8779874213836478
101,10,6.29,2.04,12.64,9.24,7.34,5.0,5.31,LU,0.32432432432432434,0.7310126582278481,0.6811989100817439,0.22077922077922077,0.497626582278481,0.5411255411255411,0.5806962025316456,0.40800000000000003,0.8569482288828338
101,10,6.22,2.09,12.8,9.33,7.48,5.02,5.3,LU,0.3360128617363344,0.72890625,0.6711229946524063,0.2240085744908896,0.48593749999999997,0.5380493033226151,0.584375,0.4163346613545817,0.8315508021390373
101,10,6.19,2.04,12.53,9.14,7.41,4.96,5.28,LU,0.3295638126009693,0.7294493216280926,0.6693657219973009,0.22319474835886213,0.49401436552274547,0.5426695842450765,0.5913806863527534,0.4112903225806452,0.835357624831309
101,10,6.31,2.1,12.52,9.27,7.4,4.95,5.34,LU,0.33280507131537246,0.7404153354632588,0.6689189189189189,0.226537216828479,0.5039936102236422,0.5339805825242719,0.5910543130990416,0.42424242424242425,0.8527027027027027
101,11,6.06,1.84,12.54,9.26,7.47,5.66,5.47,LU,0.30363036303630364,0.7384370015948963,0.7576974564926373,0.19870410367170627,0.48325358851674644,0.6112311015118791,0.5956937799043063,0.3250883392226148,0.8112449799196787
101,11,5.95,1.84,12.4,9.25,7.46,5.67,5.46,LU,0.3092436974789916,0.7459677419354839,0.760053619302949,0.19891891891891894,0.4798387096774194,0.6129729729729729,0.6016129032258064,0.3245149911816579,0.7975871313672922
101,11,6.08,1.85,12.28,9.12,7.43,5.62,5.44,LU,0.3042763157894737,0.742671009771987,0.756393001345895,0.20285087719298248,0.49511400651465803,0.6162280701754387,0.6050488599348535,0.3291814946619217,0.8183041722745626
101,11,6.04,1.81,12.54,9.11,7.43,5.67,5.48,LU,0.29966887417218546,0.726475279106858,0.7631224764468372,0.19868276619099892,0.481658692185008,0.6223929747530187,0.5925039872408293,0.3192239858906526,0.812920592193809
101,12,8.03,2.61,15.84,11.59,8.88,7.29,5.39,LU,0.32503113325031135,0.7316919191919192,0.8209459459459458,0.2251941328731665,0.5069444444444444,0.6289905090595341,0.5606060606060607,0.35802469135802467,0.9042792792792791
101,12,7.95,2.57,16.04,11.76,9.02,7.34,5.4,LU,0.3232704402515723,0.7331670822942644,0.8137472283813747,0.2185374149659864,0.4956359102244389,0.6241496598639455,0.5623441396508728,0.35013623978201636,0.8813747228381376
101,12,8.01,2.57,15.83,11.55,8.89,7.36,5.38,LU,0.3208489388264669,0.7296272899557802,0.827896512935883,0.2225108225108225,0.5060012634238787,0.6372294372294373,0.5615919140871762,0.3491847826086956,0.9010123734533183
101,12,8.0,2.6,15.92,11.56,9.09,7.34,5.39,LU,0.325,0.7261306532663316,0.8074807480748075,0.22491349480968859,0.5025125628140703,0.6349480968858131,0.5709798994974874,0.3542234332425068,0.8800880088008801
101,13,6.24,1.55,12.89,9.42,7.71,6.04,5.25,LU,0.2483974358974359,0.7307990690457719,0.7833981841763943,0.1645435244161359,0.4840961986035687,0.6411889596602972,0.5981380915438324,0.25662251655629137,0.8093385214007782
101,13,6.17,1.55,12.81,9.38,7.86,6.03,5.2,LU,0.25121555915721233,0.73224043715847,0.767175572519084,0.1652452025586354,0.4816549570647931,0.6428571428571428,0.6135831381733021,0.2570480928689884,0.7849872773536896
101,13,6.18,1.5,12.62,9.4,7.85,6.11,5.21,LU,0.24271844660194175,0.7448494453248812,0.778343949044586,0.15957446808510636,0.4896988906497623,0.65,0.6220285261489699,0.2454991816693944,0.7872611464968153
101,13,6.22,1.51,12.81,9.18,7.8,6.12,5.23,LU,0.24276527331189712,0.7166276346604215,0.7846153846153846,0.16448801742919392,0.4855581576893052,0.6666666666666667,0.6088992974238876,0.24673202614379083,0.7974358974358974
101,14,6.63,2.19,13.29,9.78,7.58,5.21,5.16,LU,0.33031674208144796,0.7358916478555305,0.6873350923482849,0.22392638036809817,0.49887133182844245,0.532719836400818,0.5703536493604214,0.42034548944337813,0.8746701846965699
101,14,6.52,2.19,13.33,9.66,7.52,5.29,5.11,LU,0.33588957055214724,0.7246811702925732,0.7034574468085106,0.22670807453416147,0.4891222805701425,0.5476190476190476,0.5641410352588146,0.41398865784499056,0.8670212765957447
101,14,6.54,2.21,13.11,9.8,7.53,5.18,5.15,LU,0.3379204892966361,0.7475209763539283,0.6879150066401062,0.22551020408163264,0.4988558352402746,0.5285714285714285,0.5743707093821511,0.4266409266409267,0.8685258964143426
101,14,6.59,2.17,13.29,9.62,7.68,5.22,5.15,LU,0.3292867981790592,0.7238525206922498,0.6796875,0.22557172557172558,0.4958615500376223,0.5426195426195426,0.5778781038374718,0.4157088122605364,0.8580729166666666
101,15,6.15,2.09,14.02,9.07,8.31,5.39,4.93,LU,0.3398373983739837,0.6469329529243938,0.6486161251504211,0.23042998897464165,0.4386590584878745,0.5942668136714443,0.5927246790299573,0.3877551020408163,0.740072202166065
101,15,6.17,2.06,13.94,9.05,8.4,5.4,4.96,LU,0.3338735818476499,0.6492109038737447,0.6428571428571429,0.2276243093922652,0.44261119081779055,0.5966850828729282,0.6025824964131995,0.3814814814814815,0.7345238095238095
101,15,6.13,2.08,13.92,9.09,8.37,5.4,4.96,LU,0.33931484502446985,0.6530172413793104,0.6451612903225807,0.22882288228822883,0.4403735632183908,0.5940594059405941,0.6012931034482758,0.3851851851851852,0.7323775388291518
101,15,6.03,2.09,13.91,8.96,8.41,5.36,4.95,LU,0.3466003316749585,0.6441409058231489,0.6373365041617123,0.23325892857142852,0.43350107836089147,0.5982142857142857,0.6046010064701653,0.3899253731343283,0.7170035671819263
101,16,5.34,1.51,11.41,8.71,6.48,5.97,4.72,LU,0.28277153558052437,0.7633654688869413,0.9212962962962962,0.17336394948335246,0.4680105170902717,0.6854190585533868,0.567922874671341,0.2529313232830821,0.824074074074074
101,16,5.41,1.51,11.73,8.62,6.49,5.87,4.76,LU,0.27911275415896486,0.7348678601875532,0.9044684129429892,0.1751740139211137,0.46121057118499575,0.6809744779582367,0.5532821824381927,0.2572402044293015,0.8335901386748844
101,16,5.37,1.5,11.64,8.56,6.58,5.97,4.72,LU,0.27932960893854747,0.7353951890034365,0.9072948328267477,0.17523364485981308,0.461340206185567,0.697429906542056,0.5652920962199313,0.2512562814070352,0.8161094224924013
101,16,5.39,1.46,11.53,8.71,6.43,5.89,4.73,LU,0.27087198515769945,0.7554206418039897,0.9160186625194401,0.16762342135476463,0.46747614917606245,0.6762342135476462,0.5576756287944493,0.24787775891341257,0.838258164852255
101,17,5.68,1.75,12.37,9.39,7.42,6.24,4.7,LU,0.3080985915492958,0.7590945836701699,0.8409703504043127,0.18636847710330137,0.45917542441390463,0.6645367412140575,0.5998383185125303,0.28044871794871795,0.7654986522911051
101,17,5.69,1.75,12.23,9.15,7.27,6.15,4.69,LU,0.30755711775043937,0.7481602616516763,0.8459422283356259,0.1912568306010929,0.4652493867538839,0.6721311475409836,0.5944399018806213,0.2845528455284553,0.7826685006877581
101,17,5.7,1.74,12.32,9.36,7.31,6.25,4.73,LU,0.30526315789473685,0.7597402597402597,0.8549931600547196,0.1858974358974359,0.46266233766233766,0.6677350427350428,0.5933441558441558,0.2784,0.7797537619699043
101,17,5.67,1.77,12.2,9.16,7.43,6.17,4.7,LU,0.31216931216931215,0.7508196721311476,0.8304172274562585,0.19323144104803494,0.46475409836065573,0.6735807860262009,0.6090163934426229,0.286871961102107,0.7631224764468372
101,18,4.66,1.18,10.15,7.86,6.25,5.23,4.61,LU,0.25321888412017163,0.774384236453202,0.8368000000000001,0.1501272264631043,0.45911330049261084,0.6653944020356234,0.6157635467980296,0.2256214149139579,0.7456
101,18,4.59,1.22,10.23,7.69,6.31,5.25,4.58,LU,0.2657952069716776,0.7517106549364614,0.8320126782884311,0.15864759427828348,0.44868035190615835,0.682704811443433,0.616813294232649,0.23238095238095238,0.7274167987321711
101,18,4.67,1.22,10.21,7.7,6.18,5.2,4.59,LU,0.26124197002141325,0.7541625857002938,0.8414239482200648,0.15844155844155844,0.4573947110675808,0.6753246753246753,0.6052889324191968,0.23461538461538461,0.755663430420712
101,18,4.6,1.19,10.27,7.83,6.16,5.22,4.57,LU,0.25869565217391305,0.762414800389484,0.8474025974025974,0.15197956577266922,0.4479065238558909,0.6666666666666666,0.5998052580331061,0.22796934865900384,0.7467532467532467
101,19,4.57,1.37,10.11,7.35,5.56,4.62,4.9,LU,0.29978118161925604,0.7270029673590505,0.8309352517985612,0.18639455782312928,0.4520276953511375,0.6285714285714287,0.5499505440158259,0.29653679653679654,0.8219424460431656
101,19,4.71,1.37,9.91,7.17,5.61,4.7,4.9,LU,0.29087048832271767,0.7235116044399597,0.8377896613190731,0.19107391910739194,0.47527749747729564,0.6555090655509066,0.5660948536831484,0.2914893617021277,0.8395721925133689
